Loading files... 
  Starting company_founder_full.tsv
  Finished company_founder_full.tsv, still running: 0
Loaded 12776 facts in 0.19 s using -66 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Default mining assistant that defines support by counting support on both head variables
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
Starting the mining phase... Using 4 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable	Std. Lower Bound	PCA Lower Bound	PCA Conf estimation
?e  key_people  ?b  ?i  platform  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  label  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  person  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  parent_organization  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  known_for  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  publisher  ?a  ?i  title  ?e   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  education  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  manufacturer  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  publisher  ?a  ?i  work_institutions  ?e   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  board  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  architect  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  maintainer  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  creator  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  publisher  ?a  ?i  work_institution  ?e   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  currentowner  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  publisher  ?a  ?i  successor  ?e   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  publisher  ?a  ?i  record_label  ?e   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  leader_name  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  data  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  founder  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  genre  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  parent_organisation  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  patron  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?i  designer  ?e  ?e  key_people  ?b  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  publisher  ?a  ?i  workplaces  ?e   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  owner  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?j  occupation  ?a  ?e  owning_company  ?b  ?e  owning_company  ?j   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?e  key_people  ?b  ?i  platforms  ?e  ?i  publisher  ?a   => ?a  founders  ?b	0.25	∞	∞	1	0	0	?b	0.0	0.0	0.0
?j  board  ?a  ?e  owning_company  ?b  ?e  owning_company  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?j  boards  ?a  ?e  owning_company  ?b  ?e  owning_company  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?j  occupation  ?a  ?e  owner  ?j  ?e  owning_company  ?b   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?i  board  ?a  ?i  occupation  ?e  ?e  owning_company  ?b   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?j  board  ?a  ?e  owner  ?j  ?e  owning_company  ?b   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?i  occupation  ?a  ?i  occupation  ?e  ?e  owning_company  ?b   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?j  boards  ?a  ?e  owner  ?j  ?e  owning_company  ?b   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?j  boards  ?a  ?e  child  ?b  ?e  children  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?i  boards  ?a  ?i  occupation  ?e  ?e  owning_company  ?b   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  child  ?b  ?e  child  ?j  ?j  occupation  ?a   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?e  child  ?b  ?e  children  ?j  ?j  occupation  ?a   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?j  board  ?a  ?e  child  ?b  ?e  children  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?i  board  ?a  ?e  child  ?b  ?i  parent  ?e   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  child  ?b  ?i  occupation  ?a  ?i  parent  ?e   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?i  boards  ?a  ?e  child  ?b  ?i  parent  ?e   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?j  board  ?a  ?e  child  ?b  ?e  child  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?j  boards  ?a  ?e  child  ?b  ?e  child  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  child  ?b  ?i  occupation  ?a  ?i  parents  ?e   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?j  board  ?a  ?e  designer  ?b  ?e  designer  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?i  boards  ?a  ?e  child  ?b  ?i  parents  ?e   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  designer  ?b  ?e  designer  ?j  ?j  occupation  ?a   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?i  board  ?a  ?e  child  ?b  ?i  parents  ?e   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  designer  ?b  ?e  developer  ?j  ?j  display  ?a   => ?a  founders  ?b	0.25	0.5	1	1	2	1	?b	0.0	0.0	0.0
?e  after  ?b  ?e  before  ?j  ?j  occupation  ?a   => ?a  founders  ?b	0.5	0.083333333	0.166666667	2	24	12	?b	0.0	0.0	0.0
?j  boards  ?a  ?e  designer  ?b  ?e  designer  ?j   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  after  ?b  ?e  after  ?j  ?j  board  ?a   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?e  after  ?b  ?e  before  ?j  ?j  board  ?a   => ?a  founders  ?b	0.25	0.25	0.5	1	4	2	?b	0.0	0.0	0.0
?e  after  ?b  ?e  before  ?j  ?j  boards  ?a   => ?a  founders  ?b	0.25	0.25	0.5	1	4	2	?b	0.0	0.0	0.0
?e  after  ?b  ?e  after  ?j  ?j  occupation  ?a   => ?a  founders  ?b	0.5	0.166666667	0.166666667	2	12	12	?b	0.0	0.0	0.0
?e  after  ?b  ?e  after  ?j  ?j  boards  ?a   => ?a  founders  ?b	0.25	0.5	0.5	1	2	2	?b	0.0	0.0	0.0
?a  founded_by  ?b  ?a  key_people  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?a  key_person  ?b  ?b  occupation  ?a   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_people  ?b  ?a  key_person  ?h   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  key_people  ?b  ?a  key_person  ?h  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.166666667	0.5	1	6	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_people  ?b  ?a  key_person  ?h   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  key_people  ?b  ?a  key_people  ?h  ?a  key_person  ?h   => ?a  founder  ?b	0.25	0.071428571	0.2	1	14	5	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_people  ?b  ?h  name  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_people  ?b  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  founder  ?h  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.2	0.2	1	5	5	?a	0.0	0.0	0.0
?b  birth_place  ?h  ?a  key_people  ?b  ?a  location_city  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?a  key_people  ?h  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.166666667	0.5	1	6	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_people  ?b  ?a  key_people  ?h   => ?a  founder  ?b	0.25	0.166666667	0.5	1	6	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_people  ?b  ?h  name  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_people  ?b  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.166666667	0.5	1	6	2	?a	0.0	0.0	0.0
?h  children  ?b  ?a  key_people  ?b  ?b  parent  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  child  ?b  ?a  key_people  ?b  ?b  parent  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?b  parent  ?h  ?b  parents  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  children  ?b  ?a  key_people  ?b  ?b  parents  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  child  ?b  ?a  key_people  ?b  ?b  parents  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  founders  ?b  ?a  key_people  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?h  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?h  key_people  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.25	1	1	4	1	?a	0.0	0.0	0.0
?h  founded_by  ?b  ?a  key_people  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  founder  ?b  ?a  key_people  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?h  spouse  ?b  ?b  spouse  ?h   => ?a  founder  ?b	0.25	0.2	0.5	1	5	2	?a	0.0	0.0	0.0
?a  key_people  ?b  ?b  occupation  ?h  ?h  owner  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?b  occupation  ?h  ?h  owning_company  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  board  ?h  ?a  key_people  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?a  key_people  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?b  years  ?h  ?b  years_active  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  board  ?h  ?a  key_people  ?b  ?h  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  board  ?h  ?h  founded_by  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  board  ?h  ?h  founders  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  board  ?h  ?b  boards  ?h  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?a  key_people  ?b  ?h  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?h  founded_by  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?h  founders  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?g  after  ?b  ?g  before  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?g  child  ?b  ?g  children  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?g  owner  ?a  ?g  owning_company  ?a   => ?a  founder  ?b	0.25	0.166666667	0.5	1	6	2	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?a  key_people  ?b  ?g  key_person  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?g  founder  ?b  ?a  key_people  ?b  ?g  key_person  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?g  key_people  ?b  ?g  key_person  ?b   => ?a  founder  ?b	0.25	0.090909091	0.25	1	11	4	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?a  key_people  ?b  ?g  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?g  founders  ?b  ?a  key_people  ?b  ?g  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?h  name  ?b  ?b  name  ?h   => ?a  founder  ?b	0.25	0.25	1	1	4	1	?a	0.0	0.0	0.0
?a  key_people  ?b  ?g  owner  ?b  ?g  owning_company  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?g  founder  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?g  founders  ?b  ?a  key_people  ?b   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?a  key_people  ?h  ?a  key_person  ?b  ?a  key_person  ?h   => ?a  founder  ?b	0.25	0.1	0.25	1	10	4	?a	0.0	0.0	0.0
?a  key_people  ?h  ?a  key_person  ?b  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.333333333	0.5	1	3	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_people  ?h  ?a  key_person  ?b   => ?a  founder  ?b	0.25	0.333333333	0.5	1	3	2	?a	0.0	0.0	0.0
?b  birth_place  ?h  ?a  key_person  ?b  ?a  location_city  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_people  ?h  ?a  key_person  ?b   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_person  ?b  ?h  name  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founder  ?h  ?a  key_person  ?b  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  founder  ?h  ?a  key_person  ?b   => ?a  founder  ?b	0.25	0.25	0.25	1	4	4	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_person  ?b  ?h  name  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_person  ?b  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.333333333	0.5	1	3	2	?a	0.0	0.0	0.0
?a  founded_by  ?h  ?a  key_person  ?b  ?a  key_person  ?h   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  key_person  ?b  ?a  key_person  ?h  ?h  occupation  ?a   => ?a  founder  ?b	0.25	0.333333333	0.5	1	3	2	?a	0.0	0.0	0.0
?h  children  ?b  ?a  key_person  ?b  ?b  parent  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?h  child  ?b  ?a  key_person  ?b  ?b  parent  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?b  parent  ?h  ?b  parents  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?h  children  ?b  ?a  key_person  ?b  ?b  parents  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?h  child  ?b  ?a  key_person  ?b  ?b  parents  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?h  ?h  key_people  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?h  ?h  founded_by  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?h  ?h  founders  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?h  spouse  ?b  ?b  spouse  ?h   => ?a  founder  ?b	0.25	0.25	0.5	1	4	2	?a	0.0	0.0	0.0
?b  board  ?h  ?a  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  board  ?h  ?b  boards  ?h  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?h  founders  ?b  ?a  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?h  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  key_people  ?b  ?a  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?h  founded_by  ?b  ?a  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?h  founder  ?b  ?a  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?b  occupation  ?h  ?h  owner  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?b  occupation  ?h  ?h  owning_company  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?a  key_person  ?b  ?b  occupation  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?b  years  ?h  ?b  years_active  ?h   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?h  name  ?b  ?b  name  ?h   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?h  key_people  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?h  founded_by  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  boards  ?h  ?h  founders  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?a  key_person  ?b  ?g  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  child  ?b  ?g  children  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  key_people  ?b  ?a  key_person  ?b  ?g  key_person  ?b   => ?a  founder  ?b	0.25	0.083333333	0.25	1	12	4	?a	0.0	0.0	0.0
?a  key_person  ?b  ?g  owner  ?a  ?g  owning_company  ?a   => ?a  founder  ?b	0.25	0.333333333	0.5	1	3	2	?a	0.0	0.0	0.0
?g  after  ?b  ?g  before  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?b  ?g  owner  ?b  ?g  owning_company  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?g  key_people  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  founder  ?b  ?g  key_people  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  founders  ?b  ?g  key_people  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?g  founder  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?g  founded_by  ?b  ?g  founders  ?b  ?a  key_person  ?b   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  name  ?f  ?f  name  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  name  ?f  ?f  name  ?j   => ?a  founder  ?b	0.25	0.2	1	1	5	1	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  name  ?f  ?f  name  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?f  birth_place  ?j  ?a  location_city  ?j  ?b  name  ?f   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?a  founded_by  ?j  ?b  name  ?f  ?j  name  ?f   => ?a  founder  ?b	0.5	0.5	1	2	4	2	?a	0.0	0.0	0.0
?b  name  ?f  ?f  name  ?j  ?j  occupation  ?a   => ?a  founder  ?b	0.25	0.027027027	1	1	37	1	?a	0.0	0.0	0.0
?a  key_person  ?j  ?b  name  ?f  ?j  name  ?f   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?a  key_people  ?j  ?b  name  ?f  ?j  name  ?f   => ?a  founder  ?b	0.25	0.2	1	1	5	1	?a	0.0	0.0	0.0
?b  name  ?f  ?i  name  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.027027027	1	1	37	1	?a	0.0	0.0	0.0
?b  VIAF_Id  ?f  ?j  VIAF_Id  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.5	0.5	1	2	4	2	?a	0.0	0.0	0.0
?b  VIAF_Id  ?f  ?j  VIAF_Id  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  VIAF_Id  ?f  ?i  VIAF_Id  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.05	1	1	20	1	?a	0.0	0.0	0.0
?b  VIAF_Id  ?f  ?j  VIAF_Id  ?f  ?a  key_people  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?j  after  ?f  ?b  before  ?f  ?a  founder  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  equity  ?f  ?j  equity  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	1	1	1	1	1	?a	0.0	0.0	0.0
?b  caption  ?f  ?j  caption  ?f  ?a  key_people  ?j   => ?a  founder  ?b	0.25	0.25	1	1	4	1	?a	0.0	0.0	0.0
?b  caption  ?f  ?j  caption  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	0.5	1	1	2	1	?a	0.0	0.0	0.0
?b  caption  ?f  ?j  caption  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.333333333	1	1	3	1	?a	0.0	0.0	0.0
?b  caption  ?f  ?i  caption  ?f  ?i  occupation  ?a   => ?a  founder  ?b	0.25	0.032258065	1	1	31	1	?a	0.0	0.0	0.0
?b  children  ?f  ?j  children  ?f  ?a  founded_by  ?j   => ?a  founder  ?b	0.25	0.25	0.5	1	4	2	?a	0.0	0.0	0.0
?b  children  ?f  ?j  children  ?f  ?a  key_person  ?j   => ?a  founder  ?b	0.25	0.5	0.5	1	2	2	?a	0.0	0.0	0.0
?b  children  ?f  ?j  children  ?f  ?a  key_people  ?j   => ?a  founder  ?b	0.25	0.25	0.5	1	4	2	?a	0.0	0.0	0.0
