id,test,False Negative,True Negative
1013,"['Time_Warner', 'Rajeev_Suri']","[""keyPerson('Time_Warner', 'Rajeev_Suri') 1.0""]","[""not_keyPerson('List_of_assets_owned_by_Time_Warner', 'Rajeev_Suri') 1.0"", ""not_keyPerson('Time_Warner', 'Rajeev_Suri') 1.0""]"
1014,"['Time_Warner', 'Stefano_Pessina']","[""keyPerson('Time_Warner', 'Stefano_Pessina') 1.0""]","[""not_keyPerson('Time_Warner', 'Stefano_Pessina') 1.0"", ""not_keyPerson('List_of_assets_owned_by_Time_Warner', 'Stefano_Pessina') 1.0""]"
1012,"['Time_Warner', 'Stuart_Gulliver']","[""keyPerson('Time_Warner', 'Stuart_Gulliver') 1.0""]","[""not_keyPerson('Time_Warner', 'Stuart_Gulliver') 1.0"", ""not_keyPerson('List_of_assets_owned_by_Time_Warner', 'Stuart_Gulliver') 1.0""]"
1023,"['TJX_Companies', 'Donald_Trump']","[""keyPerson('TJX_Companies', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('TJX_Companies', 'Donald_Trump') 1.0""]","[""not_keyPerson('TJX_Companies', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('TJX_Companies', 'Donald_Trump') 1.0""]"
1022,"['TJX_Companies', 'Vishal_Sikka']","[""keyPerson('TJX_Companies', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('TJX_Companies', 'Vishal_Sikka') 1.0""]"
1049,"['Toyota', 'Jeff_Bewkes']","[""keyPerson('Toyota_Industries', 'Jeff_Bewkes') 1.0"", ""keyPerson('Toyota', 'Jeff_Bewkes') 1.0""]","[""not_keyPerson('Toyota_Industries', 'Jeff_Bewkes') 1.0"", ""not_keyPerson('Toyota', 'Jeff_Bewkes') 1.0""]"
1047,"['Toyota', 'J._Clifford_Hudson']","[""keyPerson('Toyota', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Toyota_Industries', 'J._Clifford_Hudson') 1.0""]","[""not_keyPerson('Toyota', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Toyota_Industries', 'J._Clifford_Hudson') 1.0""]"
1048,"['Toyota', 'Muhtar_Kent']","[""keyPerson('Toyota', 'Muhtar_Kent') 1.0"", ""keyPerson('Toyota_Industries', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('Toyota', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Toyota_Industries', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Toyota_Motor_Corporation', 'Muhtar_Kent') 1.0""]"
1050,"['Toyota', 'Shantanu_Narayen']","[""keyPerson('Toyota', 'Shantanu_Narayen') 1.0"", ""keyPerson('Toyota_Industries', 'Shantanu_Narayen') 1.0""]","[""not_keyPerson('Toyota', 'Shantanu_Narayen') 1.0"", ""not_keyPerson('Toyota_Industries', 'Shantanu_Narayen') 1.0""]"
1051,"['Toys_for_Bob', 'Daniel_Vasella']","[""keyPerson('Toys_for_Bob', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Daniel_Vasella') 1.0""]"
1053,"['Toys_for_Bob', 'Felipe_Gozon']","[""keyPerson('Toys_for_Bob', 'Felipe_Gozon') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Felipe_Gozon') 1.0""]"
1054,"['Toys_for_Bob', 'Jeff_Noddle']","[""keyPerson('Toys_for_Bob', 'Jeff_Noddle') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Jeff_Noddle') 1.0""]"
1052,"['Toys_for_Bob', 'Natarajan_Chandrasekaran']","[""keyPerson('Toys_for_Bob', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Natarajan_Chandrasekaran') 1.0""]"
1028,"['Tracinda', 'David_M._Cote']","[""keyPerson('Tracinda', 'David_M._Cote') 1.0""]",[]
1029,"['Tracinda', 'Gunupati_Venkata_Krishna_Reddy']","[""keyPerson('Tracinda', 'Gunupati_Venkata_Krishna_Reddy') 1.0""]",[]
1027,"['Tracinda', 'Jeff_Clarke_(businessman)']","[""keyPerson('Tracinda', 'Jeff_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Tracinda', 'Jeff_Clarke_(businessman)') 1.0""]"
1031,"['Tracinda', 'John_P._Surma']","[""keyPerson('Tracinda', 'John_P._Surma') 1.0""]","[""not_keyPerson('Tracinda', 'John_P._Surma') 1.0""]"
1030,"['Tracinda', 'Klaus_Kleinfeld']","[""keyPerson('Tracinda', 'Klaus_Kleinfeld') 1.0""]",[]
1055,"['TradeKing', 'Andrew_Witty']","[""keyPerson('TradeKing', 'Andrew_Witty') 1.0"", ""keyPerson('TradeKing', 'Sir_Andrew_Witty') 1.0""]","[""not_keyPerson('TradeKing', 'Sir_Andrew_Witty') 1.0""]"
1057,"['TradeKing', 'Fred_Carl,_Jr.']","[""keyPerson('TradeKing', 'Fred_Carl,_Jr.') 1.0""]",[]
1059,"['TradeKing', 'Philip_Clarke_(businessman)']","[""keyPerson('TradeKing', 'Philip_Clarke_(businessman)') 1.0""]",[]
1058,"['TradeKing', 'Rex_Tillerson']","[""keyPerson('TradeKing', 'Rex_Tillerson') 1.0""]",[]
1063,"['Turner_Broadcasting_System', 'Stephen_A._Schwarzman']","[""keyPerson('Turner_Broadcasting_System_Europe', 'Stephen_A._Schwarzman') 1.0"", ""keyPerson('Turner_Broadcasting_System', 'Stephen_A._Schwarzman') 1.0"", ""keyPerson('Turner_Broadcasting_System_Latin_America', 'Stephen_A._Schwarzman') 1.0"", ""keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'Stephen_A._Schwarzman') 1.0""]","[""not_keyPerson('Turner_Broadcasting_System_Latin_America', 'Stephen_A._Schwarzman') 1.0"", ""not_keyPerson('Turner_Broadcasting_System', 'Stephen_A._Schwarzman') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Europe', 'Stephen_A._Schwarzman') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'Stephen_A._Schwarzman') 1.0""]"
1064,"['Turner_Broadcasting_System', 'Daniel_Vasella']","[""keyPerson('Turner_Broadcasting_System_Latin_America', 'Daniel_Vasella') 1.0"", ""keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'Daniel_Vasella') 1.0"", ""keyPerson('Turner_Broadcasting_System_Europe', 'Daniel_Vasella') 1.0"", ""keyPerson('Turner_Broadcasting_System', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('Turner_Broadcasting_System_Latin_America', 'Daniel_Vasella') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'Daniel_Vasella') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Europe', 'Daniel_Vasella') 1.0"", ""not_keyPerson('Turner_Broadcasting_System', 'Daniel_Vasella') 1.0""]"
1061,"['Turner_Broadcasting_System', 'Evan_G._Greenberg']","[""keyPerson('Turner_Broadcasting_System_Latin_America', 'Evan_G._Greenberg') 1.0"", ""keyPerson('Turner_Broadcasting_System_Europe', 'Evan_G._Greenberg') 1.0"", ""keyPerson('Turner_Broadcasting_System', 'Evan_G._Greenberg') 1.0"", ""keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'Evan_G._Greenberg') 1.0""]","[""not_keyPerson('Turner_Broadcasting_System', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Latin_America', 'Evan_G._Greenberg') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Europe', 'Evan_G._Greenberg') 1.0""]"
1062,"['Turner_Broadcasting_System', 'J._Clifford_Hudson']","[""keyPerson('Turner_Broadcasting_System', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Turner_Broadcasting_System_Europe', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Turner_Broadcasting_System_Latin_America', 'J._Clifford_Hudson') 1.0""]","[""not_keyPerson('Turner_Broadcasting_System_Asia_Pacific', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Turner_Broadcasting_System', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Europe', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Turner_Broadcasting_System_Latin_America', 'J._Clifford_Hudson') 1.0""]"
1068,"['Twitter', 'Daniel_Vasella']","[""keyPerson('Twitter', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('Twitter', 'Daniel_Vasella') 1.0""]"
1069,"['Twitter', 'Donald_Trump']","[""keyPerson('Twitter', 'Donald_Trump_Jr.') 1.0"", ""keyPerson('Twitter', 'Donald_Trump') 1.0""]","[""not_keyPerson('Twitter', 'Donald_Trump') 1.0"", ""not_keyPerson('Twitter', 'Donald_Trump_Jr.') 1.0""]"
1065,"['Twitter', 'Leslie_Moonves']","[""keyPerson('Twitter', 'Leslie_Moonves') 1.0""]","[""not_keyPerson('Twitter', 'Leslie_Moonves') 1.0""]"
1080,"['U.S._Century_Bank', 'Alan_Joyce_(executive)']","[""keyPerson('U.S._Century_Bank', 'Alan_Joyce_(executive)') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Alan_Joyce_(executive)') 1.0""]"
1083,"['U.S._Century_Bank', 'Andrew_Mackenzie_(businessman)']","[""keyPerson('U.S._Century_Bank', 'Andrew_Mackenzie_(businessman)') 1.0""]",[]
1079,"['U.S._Century_Bank', 'Frederick_W._Smith']","[""keyPerson('U.S._Century_Bank', 'Frederick_W._Smith') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Frederick_W._Smith') 1.0""]"
1082,"['U.S._Century_Bank', 'James_J._Greco']","[""keyPerson('U.S._Century_Bank', 'James_J._Greco') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'James_J._Greco') 1.0""]"
1081,"['U.S._Century_Bank', 'Larry_Page']","[""keyPerson('U.S._Century_Bank', 'Larry_Page') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Larry_Page') 1.0""]"
1094,"['U.S._Steel', 'Jay_Z']","[""keyPerson('U.S._Steel_Tower', 'Jay_Z') 1.0"", ""keyPerson('U.S._Steel', 'Jay_Z') 1.0""]","[""not_keyPerson('U.S._Steel_Tower', 'Jay_Z') 1.0"", ""not_keyPerson('U.S._Steel', 'Jay_Z') 1.0""]"
1096,"['U.S._Steel', 'Krishnakumar_Natarajan']","[""keyPerson('U.S._Steel_Tower', 'Krishnakumar_Natarajan') 1.0"", ""keyPerson('U.S._Steel', 'Krishnakumar_Natarajan') 1.0""]","[""not_keyPerson('U.S._Steel', 'Krishnakumar_Natarajan') 1.0"", ""not_keyPerson('U.S._Steel_Tower', 'Krishnakumar_Natarajan') 1.0""]"
1097,"['U.S._Steel', 'Abigail_Johnson']","[""keyPerson('U.S._Steel', 'Abigail_Johnson') 1.0"", ""keyPerson('U.S._Steel_Tower', 'Abigail_Johnson') 1.0""]","[""not_keyPerson('U.S._Steel', 'Abigail_Johnson') 1.0"", ""not_keyPerson('U.S._Steel_Tower', 'Abigail_Johnson') 1.0""]"
1095,"['U.S._Steel', 'Marillyn_Hewson']","[""keyPerson('U.S._Steel', 'Marillyn_Hewson') 1.0"", ""keyPerson('U.S._Steel_Tower', 'Marillyn_Hewson') 1.0""]","[""not_keyPerson('U.S._Steel', 'Marillyn_Hewson') 1.0"", ""not_keyPerson('U.S._Steel_Tower', 'Marillyn_Hewson') 1.0""]"
1098,"['U.S._Steel', 'Muhtar_Kent']","[""keyPerson('U.S._Steel', 'Muhtar_Kent') 1.0"", ""keyPerson('U.S._Steel_Tower', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('U.S._Steel', 'Muhtar_Kent') 1.0"", ""not_keyPerson('U.S._Steel_Tower', 'Muhtar_Kent') 1.0""]"
1070,"['UAL_Corporation', 'Jeff_Bezos']","[""keyPerson('UAL_Corporation', 'Jeff_Bezos') 1.0""]","[""not_keyPerson('Jeff_Bezos__1', 'UAL_Corporation') 1.0"", ""not_keyPerson('UAL_Corporation', 'Jeff_Bezos') 1.0""]"
1071,"['UAL_Corporation', 'Rex_Tillerson']","[""keyPerson('UAL_Corporation', 'Rex_Tillerson') 1.0""]","[""not_keyPerson('UAL_Corporation', 'Rex_Tillerson') 1.0"", ""not_keyPerson('Rex_Tillerson__1', 'UAL_Corporation') 1.0""]"
1073,"['UAL_Corporation', 'Terry_Gou']","[""keyPerson('UAL_Corporation', 'Terry_Gou') 1.0""]","[""not_keyPerson('Terry_Gou__1', 'UAL_Corporation') 1.0"", ""not_keyPerson('UAL_Corporation', 'Terry_Gou') 1.0""]"
1072,"['UAL_Corporation', 'Vittorio_Colao']","[""keyPerson('UAL_Corporation', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('UAL_Corporation', 'Vittorio_Colao') 1.0""]"
1076,"['UBS', 'Dieter_Zetsche']","[""keyPerson('UBS', 'Dieter_Zetsche') 1.0""]","[""not_keyPerson('UBS', 'Dieter_Zetsche') 1.0""]"
1075,"['UBS', 'James_M._Wells,_III']","[""keyPerson('UBS', 'James_M._Wells,_III') 1.0""]",[]
1078,"['UBS', 'Martin_Winterkorn']","[""keyPerson('UBS', 'Martin_Winterkorn') 1.0""]","[""not_keyPerson('UBS', 'Martin_Winterkorn') 1.0""]"
1074,"['UBS', 'Phebe_Novakovic']","[""keyPerson('UBS', 'Phebe_Novakovic') 1.0""]",[]
1089,"['UGI_Corporation', 'Ben_van_Beurden']","[""keyPerson('UGI_Corporation', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('UGI_Corporation', 'Ben_van_Beurden') 1.0""]"
1091,"['UGI_Corporation', 'James_Goodnight']","[""keyPerson('UGI_Corporation', 'James_Goodnight') 1.0""]","[""not_keyPerson('UGI_Corporation', 'James_Goodnight') 1.0""]"
1093,"['UGI_Corporation', 'Rich_Lesser']","[""keyPerson('UGI_Corporation', 'Rich_Lesser') 1.0""]","[""not_keyPerson('UGI_Corporation', 'Rich_Lesser') 1.0""]"
1088,"['United_Parcel_Service', 'Abigail_Johnson']","[""keyPerson('United_Parcel_Service', 'Abigail_Johnson') 1.0""]","[""not_keyPerson('United_Parcel_Service', 'Abigail_Johnson') 1.0""]"
1086,"['United_Parcel_Service', 'Jane_Silber']","[""keyPerson('United_Parcel_Service', 'Jane_Silber') 1.0""]",[]
1085,"['United_Parcel_Service', 'Stephen_J._Luczo']","[""keyPerson('United_Parcel_Service', 'Stephen_J._Luczo') 1.0""]","[""not_keyPerson('United_Parcel_Service', 'Stephen_J._Luczo') 1.0""]"
1099,"['Valero_Energy', 'Bob_Dudley']","[""keyPerson('Valero_Energy', 'Bob_Dudley') 1.0""]","[""not_keyPerson('Valero_Energy', 'Bob_Dudley') 1.0""]"
1101,"['Valero_Energy', 'Daymond_John']","[""keyPerson('Valero_Energy', 'Daymond_John') 1.0""]","[""not_keyPerson('Valero_Energy', 'Daymond_John') 1.0""]"
1103,"['Valero_Energy', 'Ho_Ching']","[""keyPerson('Valero_Energy', 'Ho_Ching') 1.0""]",[]
1105,"['Verizon_Communications', 'Anant_Gupta']","[""keyPerson('Verizon_Communications', 'Anant_Gupta') 1.0""]","[""not_keyPerson('Verizon_Communications', 'Anant_Gupta') 1.0""]"
1106,"['Verizon_Communications', 'Gordon_Nixon']","[""keyPerson('Verizon_Communications', 'Gordon_Nixon') 1.0""]","[""not_keyPerson('Verizon_Communications', 'Gordon_Nixon') 1.0""]"
1108,"['Verizon_Communications', 'Satya_Nadella']","[""keyPerson('Verizon_Communications', 'Satya_Nadella') 1.0""]","[""not_keyPerson('Verizon_Communications', 'Satya_Nadella') 1.0""]"
1112,"['Viacom', 'Peter_Lynch']","[""keyPerson('Viacom_18', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_International', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_(original)', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_Media_Networks', 'Peter_Lynch') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'Peter_Lynch') 1.0""]","[""not_keyPerson('Viacom_(original)', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_18', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_International', 'Peter_Lynch') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'Peter_Lynch') 1.0"", ""not_keyPerson('Peter_Lynch__1', 'Viacom_(original)') 1.0""]"
1111,"['Viacom', 'James_E._Thompson']","[""keyPerson('Viacom_International', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_18', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_Media_Networks', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_(original)', 'James_E._Thompson') 1.0""]","[""not_keyPerson('Viacom_International', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom_18', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom', 'James_E._Thompson') 1.0"", ""not_keyPerson('James_E._Thompson__1', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom_(original)', 'James_E._Thompson') 1.0""]"
1113,"['Viacom', 'James_Goodnight']","[""keyPerson('Viacom_International', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_(original)', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_Media_Networks', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_18', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'James_Goodnight') 1.0"", ""keyPerson('Viacom', 'James_Goodnight') 1.0""]","[""not_keyPerson('Viacom_Media_Networks', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom_International', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom_(original)', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom', 'James_Goodnight') 1.0"", ""not_keyPerson('James_Goodnight__1', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom_18', 'James_Goodnight') 1.0""]"
1110,"['Viacom', 'Sumner_Redstone']","[""keyPerson('Viacom_International', 'Sumner_Redstone') 1.0"", ""keyPerson('Viacom_18', 'Sumner_Redstone') 1.0"", ""keyPerson('Viacom_Media_Networks', 'Sumner_Redstone') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'Sumner_Redstone') 1.0"", ""keyPerson('Viacom', 'Sumner_Redstone') 1.0"", ""keyPerson('Viacom_(original)', 'Sumner_Redstone') 1.0""]","[""not_keyPerson('Viacom_International', 'Sumner_Redstone') 1.0"", ""not_keyPerson('Viacom_18', 'Sumner_Redstone') 1.0"", ""not_keyPerson('Sumner_Redstone__1', 'Viacom_(original)') 1.0"", ""not_keyPerson('Sumner_Redstone', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom', 'Sumner_Redstone') 1.0"", ""not_keyPerson('Viacom_(original)', 'Sumner_Redstone') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'Sumner_Redstone') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'Sumner_Redstone') 1.0""]"
1109,"['Viacom', 'Mike_Duke']","[""keyPerson('Viacom', 'Mike_Duke') 1.0"", ""keyPerson('Viacom_(original)', 'Mike_Duke') 1.0"", ""keyPerson('Viacom_Media_Networks', 'Mike_Duke') 1.0"", ""keyPerson('Viacom_International', 'Mike_Duke') 1.0""]","[""not_keyPerson('Viacom', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_(original)', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_International', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_18', 'Mike_Duke') 1.0""]"
1115,"['Viking_Range', 'Brian_Moynihan']","[""keyPerson('Viking_Range', 'Brian_Moynihan') 1.0""]","[""not_keyPerson('Viking_Range', 'Brian_Moynihan') 1.0""]"
1114,"['Viking_Range', 'Donald_E._Graham']","[""keyPerson('Viking_Range', 'Donald_E._Graham') 1.0""]","[""not_keyPerson('Viking_Range', 'Donald_E._Graham') 1.0""]"
1116,"['Viking_Range', 'James_J._Greco']","[""keyPerson('Viking_Range', 'James_J._Greco') 1.0""]","[""not_keyPerson('Viking_Range', 'James_J._Greco') 1.0""]"
1118,"['Viking_Range', 'Lloyd_Blankfein']","[""keyPerson('Viking_Range', 'Lloyd_Blankfein') 1.0""]","[""not_keyPerson('Viking_Range', 'Lloyd_Blankfein') 1.0""]"
1117,"['Viking_Range', 'Randall_L._Stephenson']","[""keyPerson('Viking_Range', 'Randall_L._Stephenson') 1.0""]","[""not_keyPerson('Viking_Range', 'Randall_L._Stephenson') 1.0""]"
1121,"['Vodafone', 'Chuck_Rozanski']","[""keyPerson('Vodafone', 'Chuck_Rozanski') 1.0"", ""keyPerson('Vodafone_Global_Enterprise', 'Chuck_Rozanski') 1.0""]","[""not_keyPerson('Vodafone_Automotive', 'Chuck_Rozanski') 1.0"", ""not_keyPerson('Vodafone', 'Chuck_Rozanski') 1.0"", ""not_keyPerson('Vodafone_Global_Enterprise', 'Chuck_Rozanski') 1.0""]"
1120,"['Vodafone', 'Helge_Lund']","[""keyPerson('Vodafone', 'Helge_Lund') 1.0"", ""keyPerson('Vodafone_Global_Enterprise', 'Helge_Lund') 1.0""]","[""not_keyPerson('Vodafone_Automotive', 'Helge_Lund') 1.0"", ""not_keyPerson('Vodafone_Global_Enterprise', 'Helge_Lund') 1.0"", ""not_keyPerson('Vodafone', 'Helge_Lund') 1.0""]"
1119,"['Vodafone', 'John_Donahoe']","[""keyPerson('Vodafone', 'John_Donahoe') 1.0"", ""keyPerson('Vodafone_Global_Enterprise', 'John_Donahoe') 1.0""]","[""not_keyPerson('Vodafone', 'John_Donahoe') 1.0"", ""not_keyPerson('Vodafone_Automotive', 'John_Donahoe') 1.0"", ""not_keyPerson('Vodafone_Global_Enterprise', 'John_Donahoe') 1.0""]"
1128,"['Volkswagen', 'John_Stumpf']","[""keyPerson('Volkswagen_Commercial_Vehicles', 'John_Stumpf') 1.0"", ""keyPerson('Volkswagen_Group', 'John_Stumpf') 1.0"", ""keyPerson('Volkswagen', 'John_Stumpf') 1.0""]","[""not_keyPerson('Volkswagen_Commercial_Vehicles', 'John_Stumpf') 1.0"", ""not_keyPerson('Volkswagen_Group', 'John_Stumpf') 1.0"", ""not_keyPerson('Volkswagen', 'John_Stumpf') 1.0""]"
1124,"['Volkswagen', 'Naguib_Sawiris']","[""keyPerson('Volkswagen_Commercial_Vehicles', 'Naguib_Sawiris') 1.0"", ""keyPerson('Volkswagen_Group', 'Naguib_Sawiris') 1.0"", ""keyPerson('Volkswagen', 'Naguib_Sawiris') 1.0""]","[""not_keyPerson('Volkswagen_Commercial_Vehicles', 'Naguib_Sawiris') 1.0"", ""not_keyPerson('Volkswagen_Group', 'Naguib_Sawiris') 1.0"", ""not_keyPerson('Volkswagen', 'Naguib_Sawiris') 1.0""]"
1127,"['Volkswagen', 'Rich_Lesser']","[""keyPerson('Volkswagen_Commercial_Vehicles', 'Rich_Lesser') 1.0"", ""keyPerson('Volkswagen_Group', 'Rich_Lesser') 1.0"", ""keyPerson('Volkswagen', 'Rich_Lesser') 1.0""]","[""not_keyPerson('Volkswagen_Group', 'Rich_Lesser') 1.0"", ""not_keyPerson('Volkswagen', 'Rich_Lesser') 1.0"", ""not_keyPerson('Volkswagen_Commercial_Vehicles', 'Rich_Lesser') 1.0""]"
1126,"['Volkswagen', 'Jeff_Clarke_(businessman)']","[""keyPerson('Volkswagen_Group', 'Jeff_Clarke_(businessman)') 1.0"", ""keyPerson('Volkswagen_Commercial_Vehicles', 'Jeff_Clarke_(businessman)') 1.0"", ""keyPerson('Volkswagen', 'Jeff_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Volkswagen_Group', 'Jeff_Clarke_(businessman)') 1.0"", ""not_keyPerson('Volkswagen_Commercial_Vehicles', 'Jeff_Clarke_(businessman)') 1.0"", ""not_keyPerson('Volkswagen', 'Jeff_Clarke_(businessman)') 1.0""]"
1141,"['Walgreens', 'Ross_McEwan']","[""keyPerson('Walgreens_Boots_Alliance', 'Ross_McEwan') 1.0"", ""keyPerson('Walgreens', 'Ross_McEwan') 1.0""]","[""not_keyPerson('Walgreens_Boots_Alliance', 'Ross_McEwan') 1.0"", ""not_keyPerson('Walgreens', 'Ross_McEwan') 1.0""]"
1140,"['Walgreens', 'Sumner_Redstone']","[""keyPerson('Walgreens_Boots_Alliance', 'Sumner_Redstone') 1.0"", ""keyPerson('Walgreens', 'Sumner_Redstone') 1.0""]","[""not_keyPerson('Walgreens', 'Sumner_Redstone') 1.0"", ""not_keyPerson('Walgreens_Boots_Alliance', 'Sumner_Redstone') 1.0""]"
1142,"['Walgreens', 'Antony_Jenkins']","[""keyPerson('Walgreens', 'Antony_Jenkins') 1.0"", ""keyPerson('Walgreens_Boots_Alliance', 'Antony_Jenkins') 1.0""]","[""not_keyPerson('Walgreens', 'Antony_Jenkins') 1.0"", ""not_keyPerson('Walgreens_Boots_Alliance', 'Antony_Jenkins') 1.0""]"
1143,"['Walgreens', 'Kumar_Mangalam_Birla']","[""keyPerson('Walgreens', 'Kumar_Mangalam_Birla') 1.0"", ""keyPerson('Walgreens_Boots_Alliance', 'Kumar_Mangalam_Birla') 1.0""]","[""not_keyPerson('Walgreens_Boots_Alliance', 'Kumar_Mangalam_Birla') 1.0"", ""not_keyPerson('Walgreens', 'Kumar_Mangalam_Birla') 1.0""]"
1139,"['Walgreens', 'Rajeev_Suri']","[""keyPerson('Walgreens', 'Rajeev_Suri') 1.0"", ""keyPerson('Walgreens_Boots_Alliance', 'Rajeev_Suri') 1.0""]","[""not_keyPerson('Walgreens', 'Rajeev_Suri') 1.0"", ""not_keyPerson('Walgreens_Boots_Alliance', 'Rajeev_Suri') 1.0""]"
1148,"['Walmart', 'Carlos_Ghosn']","[""keyPerson('Walmart', 'Carlos_Ghosn') 1.0""]","[""not_keyPerson('Walmart', 'Carlos_Ghosn') 1.0""]"
1146,"['Walmart', 'Ian_King_(BAE_Systems)']","[""keyPerson('Walmart', 'Ian_King_(BAE_Systems)') 1.0""]","[""not_keyPerson('Walmart', 'Ian_King_(BAE_Systems)') 1.0""]"
1145,"['Walmart', 'Jonathan_I._Schwartz']","[""keyPerson('Walmart', 'Jonathan_I._Schwartz') 1.0""]","[""not_keyPerson('Walmart', 'Jonathan_I._Schwartz') 1.0""]"
1144,"['Walmart', 'Satoru_Iwata']","[""keyPerson('Walmart', 'Satoru_Iwata') 1.0""]","[""not_keyPerson('Walmart', 'Satoru_Iwata') 1.0""]"
