id,test,False Negative,True Negative
1002,"['Tesco', 'Andrew_S._Rosen']","[""keyPerson('Tesco_Kipa', 'Andrew_S._Rosen') 1.0"", ""keyPerson('Tesco_Bank', 'Andrew_S._Rosen') 1.0"", ""keyPerson('Tesco_Mobile', 'Andrew_S._Rosen') 1.0"", ""keyPerson('Tesco_Ireland', 'Andrew_S._Rosen') 1.0"", ""keyPerson('Tesco', 'Andrew_S._Rosen') 1.0""]","[""not_keyPerson('Tesco_Bank', 'Andrew_S._Rosen') 1.0"", ""not_keyPerson('Tesco', 'Andrew_S._Rosen') 1.0"", ""not_keyPerson('Tesco_Kipa', 'Andrew_S._Rosen') 1.0"", ""not_keyPerson('Tesco_Mobile', 'Andrew_S._Rosen') 1.0"", ""not_keyPerson('Tesco_Ireland', 'Andrew_S._Rosen') 1.0""]"
317,"['The_Blackstone_Group', 'Denise_Morrison']","[""keyPerson('The_Blackstone_Group', 'Denise_Morrison') 1.0""]","[""not_keyPerson('The_Blackstone_Group', 'Denise_Morrison') 1.0""]"
316,"['The_Blackstone_Group', 'Gregg_Steinhafel']","[""keyPerson('The_Blackstone_Group', 'Gregg_Steinhafel') 1.0""]","[""not_keyPerson('The_Blackstone_Group', 'Gregg_Steinhafel') 1.0""]"
318,"['The_Blackstone_Group', 'John_Donahoe']","[""keyPerson('The_Blackstone_Group', 'John_Donahoe') 1.0""]","[""not_keyPerson('The_Blackstone_Group', 'John_Donahoe') 1.0""]"
319,"['The_Blackstone_Group', 'Natarajan_Chandrasekaran']","[""keyPerson('The_Blackstone_Group', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('The_Blackstone_Group', 'Natarajan_Chandrasekaran') 1.0""]"
381,"['The_Coca-Cola_Company', 'Carlos_Slim']","[""keyPerson('The_Coca-Cola_Company', 'Carlos_Slim_Domit') 1.0"", ""keyPerson('The_Coca-Cola_Company', 'Carlos_Slim') 1.0"", ""keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'Carlos_Slim') 1.0"", ""keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'Carlos_Slim_Domit') 1.0""]","[""not_keyPerson('The_Coca-Cola_Company', 'Carlos_Slim_Domit') 1.0"", ""not_keyPerson('The_Coca-Cola_Company', 'Carlos_Slim') 1.0"", ""not_keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'Carlos_Slim') 1.0"", ""not_keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'Carlos_Slim_Domit') 1.0""]"
378,"['The_Coca-Cola_Company', 'John_Donahoe']","[""keyPerson('The_Coca-Cola_Company', 'John_Donahoe') 1.0"", ""keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'John_Donahoe') 1.0""]","[""not_keyPerson('The_Coca-Cola_Company', 'John_Donahoe') 1.0"", ""not_keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'John_Donahoe') 1.0""]"
379,"['The_Coca-Cola_Company', 'Naguib_Sawiris']","[""keyPerson('The_Coca-Cola_Company', 'Naguib_Sawiris') 1.0"", ""keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'Naguib_Sawiris') 1.0""]","[""not_keyPerson('The_Coca-Cola_Company', 'Naguib_Sawiris') 1.0"", ""not_keyPerson('List_of_assets_owned_by_The_Coca-Cola_Company', 'Naguib_Sawiris') 1.0""]"
1035,"['The_Siegel_Group', 'Al-Waleed_bin_Talal']","[""keyPerson('The_Siegel_Group', 'Al-Waleed_bin_Talal') 1.0""]","[""not_keyPerson('The_Siegel_Group', 'Al-Waleed_bin_Talal') 1.0""]"
1034,"['The_Siegel_Group', 'David_M._Cote']","[""keyPerson('The_Siegel_Group', 'David_M._Cote') 1.0""]","[""not_keyPerson('The_Siegel_Group', 'David_M._Cote') 1.0""]"
1036,"['The_Siegel_Group', 'Diego_Della_Valle']","[""keyPerson('The_Siegel_Group', 'Diego_Della_Valle') 1.0""]","[""not_keyPerson('The_Siegel_Group', 'Diego_Della_Valle') 1.0""]"
1033,"['The_Siegel_Group', 'Rich_Lesser']","[""keyPerson('The_Siegel_Group', 'Rich_Lesser') 1.0""]","[""not_keyPerson('The_Siegel_Group', 'Rich_Lesser') 1.0""]"
1041,"['The_Travelers_Companies', 'John_Thain']","[""keyPerson('The_Travelers_Companies', 'John_Thain') 1.0""]","[""not_keyPerson('John_Thain', 'The_Travelers_Companies') 1.0"", ""not_keyPerson('The_Travelers_Companies', 'John_Thain') 1.0""]"
1044,"['The_Trump_Organization', 'Evan_G._Greenberg']","[""keyPerson('The_Trump_Organization', 'Evan_G._Greenberg') 1.0""]","[""not_keyPerson('The_Trump_Organization', 'Evan_G._Greenberg') 1.0""]"
1042,"['The_Trump_Organization', 'Paul_Allen']","[""keyPerson('The_Trump_Organization', 'Paul_Allen') 1.0""]","[""not_keyPerson('The_Trump_Organization', 'Paul_Allen') 1.0""]"
1043,"['The_Trump_Organization', 'Ralph_Lauren']","[""keyPerson('The_Trump_Organization', 'Ralph_Lauren') 1.0""]","[""not_keyPerson('The_Trump_Organization', 'Ralph_Lauren') 1.0""]"
1138,"['The_Walt_Disney_Company', 'Antony_Jenkins']","[""keyPerson('The_Walt_Disney_Company', 'Antony_Jenkins') 1.0"", ""keyPerson('Antony_Jenkins__1', 'The_Walt_Disney_Company') 1.0""]","[""not_keyPerson('The_Walt_Disney_Company', 'Antony_Jenkins') 1.0"", ""not_keyPerson('Antony_Jenkins__1', 'The_Walt_Disney_Company') 1.0"", ""not_keyPerson('Antony_Jenkins', 'The_Walt_Disney_Company') 1.0""]"
1134,"['The_Walt_Disney_Company', 'Kirk_Kerkorian']","[""keyPerson('The_Walt_Disney_Company', 'Kirk_Kerkorian') 1.0""]","[""not_keyPerson('The_Walt_Disney_Company', 'Kirk_Kerkorian') 1.0"", ""not_keyPerson('Kirk_Kerkorian', 'The_Walt_Disney_Company') 1.0""]"
1135,"['The_Walt_Disney_Company', 'Satya_Prabhakar']","[""keyPerson('The_Walt_Disney_Company', 'Satya_Prabhakar') 1.0""]","[""not_keyPerson('The_Walt_Disney_Company', 'Satya_Prabhakar') 1.0"", ""not_keyPerson('Satya_Prabhakar', 'The_Walt_Disney_Company') 1.0""]"
325,"['BMW', 'Tim_Armstrong_(executive)']","[""keyPerson('Tim_Armstrong_(executive)__1', 'BMW') 1.0"", ""keyPerson('BMW_i', 'Tim_Armstrong_(executive)') 1.0"", ""keyPerson('BMW', 'Tim_Armstrong_(executive)') 1.0"", ""keyPerson('BMW_AG', 'Tim_Armstrong_(executive)') 1.0""]","[""not_keyPerson('BMW_Motorsport', 'Tim_Armstrong_(executive)') 1.0"", ""not_keyPerson('Tim_Armstrong_(executive)__1', 'BMW') 1.0"", ""not_keyPerson('Tim_Armstrong_(executive)', 'BMW') 1.0"", ""not_keyPerson('BMW_i', 'Tim_Armstrong_(executive)') 1.0"", ""not_keyPerson('BMW', 'Tim_Armstrong_(executive)') 1.0"", ""not_keyPerson('BMW_Motorrad', 'Tim_Armstrong_(executive)') 1.0"", ""not_keyPerson('BMW_AG', 'Tim_Armstrong_(executive)') 1.0""]"
1009,"['Tim_Hortons', 'Dilip_Shanghvi']","[""keyPerson('Tim_Hortons', 'Dilip_Shanghvi') 1.0""]","[""not_keyPerson('Tim_Hortons', 'Dilip_Shanghvi') 1.0""]"
1007,"['Tim_Hortons', 'Frank_Appel']","[""keyPerson('Tim_Hortons', 'Frank_Appel') 1.0""]","[""not_keyPerson('Tim_Hortons', 'Frank_Appel') 1.0""]"
1010,"['Tim_Hortons', 'Isaac_Larian']","[""keyPerson('Tim_Hortons', 'Isaac_Larian') 1.0""]","[""not_keyPerson('Tim_Hortons', 'Isaac_Larian') 1.0""]"
1011,"['Tim_Hortons', 'Larry_Page']","[""keyPerson('Tim_Hortons', 'Larry_Page') 1.0""]","[""not_keyPerson('Tim_Hortons', 'Larry_Page') 1.0""]"
1008,"['Tim_Hortons', 'Satoru_Iwata']","[""keyPerson('Tim_Hortons', 'Satoru_Iwata') 1.0""]","[""not_keyPerson('Tim_Hortons', 'Satoru_Iwata') 1.0""]"
1023,"['TJX_Companies', 'Donald_Trump']","[""keyPerson('TJX_Companies', 'Donald_Trump') 1.0"", ""keyPerson('TJX_Companies', 'Donald_Trump_Jr.') 1.0""]","[""not_keyPerson('TJX_Companies', 'Donald_Trump_Jr.') 1.0"", ""not_keyPerson('TJX_Companies', 'Donald_Trump') 1.0""]"
1022,"['TJX_Companies', 'Vishal_Sikka']","[""keyPerson('TJX_Companies', 'Vishal_Sikka') 1.0""]","[""not_keyPerson('TJX_Companies', 'Vishal_Sikka') 1.0""]"
1049,"['Toyota', 'Jeff_Bewkes']","[""keyPerson('Toyota_Group', 'Jeff_Bewkes') 1.0"", ""keyPerson('Jeff_Bewkes__1', 'Toyota') 1.0"", ""keyPerson('Toyota_Racing_Development', 'Jeff_Bewkes') 1.0"", ""keyPerson('Toyota_Motor_Corporation', 'Jeff_Bewkes') 1.0"", ""keyPerson('Toyota', 'Jeff_Bewkes') 1.0"", ""keyPerson('Toyota_Industries', 'Jeff_Bewkes') 1.0"", ""keyPerson('Jeff_Bewkes__1', 'Toyota_Industries') 1.0""]","[""not_keyPerson('Toyota_Group', 'Jeff_Bewkes') 1.0"", ""not_keyPerson('Jeff_Bewkes__1', 'Toyota') 1.0"", ""not_keyPerson('Toyota_Racing_Development', 'Jeff_Bewkes') 1.0"", ""not_keyPerson('Jeff_Bewkes', 'Toyota_Industries') 1.0"", ""not_keyPerson('Toyota', 'Jeff_Bewkes') 1.0"", ""not_keyPerson('Toyota_Motor_Corporation', 'Jeff_Bewkes') 1.0"", ""not_keyPerson('Toyota_Industries', 'Jeff_Bewkes') 1.0"", ""not_keyPerson('Jeff_Bewkes', 'Toyota') 1.0"", ""not_keyPerson('Jeff_Bewkes__1', 'Toyota_Industries') 1.0""]"
1048,"['Toyota', 'Muhtar_Kent']","[""keyPerson('Toyota_Industries', 'Muhtar_Kent') 1.0"", ""keyPerson('Toyota_Group', 'Muhtar_Kent') 1.0"", ""keyPerson('Toyota_Motor_Corporation', 'Muhtar_Kent') 1.0"", ""keyPerson('Toyota_Racing_Development', 'Muhtar_Kent') 1.0"", ""keyPerson('Muhtar_Kent__1', 'Toyota') 1.0"", ""keyPerson('Toyota', 'Muhtar_Kent') 1.0"", ""keyPerson('Muhtar_Kent__1', 'Toyota_Industries') 1.0""]","[""not_keyPerson('Toyota_Industries', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Toyota_Group', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Toyota_Motor_Corporation', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Toyota_Racing_Development', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Muhtar_Kent__1', 'Toyota') 1.0"", ""not_keyPerson('Muhtar_Kent__1', 'Toyota_Industries') 1.0"", ""not_keyPerson('Muhtar_Kent', 'Toyota_Industries') 1.0"", ""not_keyPerson('Toyota', 'Muhtar_Kent') 1.0"", ""not_keyPerson('Muhtar_Kent', 'Toyota') 1.0""]"
1047,"['Toyota', 'J._Clifford_Hudson']","[""keyPerson('Toyota', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Toyota_Industries', 'J._Clifford_Hudson') 1.0"", ""keyPerson('J._Clifford_Hudson__1', 'Toyota_Industries') 1.0"", ""keyPerson('Toyota_Racing_Development', 'J._Clifford_Hudson') 1.0"", ""keyPerson('Toyota_Motor_Corporation', 'J._Clifford_Hudson') 1.0"", ""keyPerson('J._Clifford_Hudson__1', 'Toyota') 1.0"", ""keyPerson('Toyota_Group', 'J._Clifford_Hudson') 1.0""]","[""not_keyPerson('Toyota', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('Toyota_Industries', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('J._Clifford_Hudson__1', 'Toyota_Industries') 1.0"", ""not_keyPerson('Toyota_Racing_Development', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('J._Clifford_Hudson', 'Toyota') 1.0"", ""not_keyPerson('Toyota_Motor_Corporation', 'J._Clifford_Hudson') 1.0"", ""not_keyPerson('J._Clifford_Hudson__1', 'Toyota') 1.0"", ""not_keyPerson('J._Clifford_Hudson', 'Toyota_Industries') 1.0"", ""not_keyPerson('Toyota_Group', 'J._Clifford_Hudson') 1.0""]"
1051,"['Toys_for_Bob', 'Daniel_Vasella']","[""keyPerson('Toys_for_Bob', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Daniel_Vasella') 1.0""]"
1053,"['Toys_for_Bob', 'Felipe_Gozon']","[""keyPerson('Toys_for_Bob', 'Felipe_Gozon') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Felipe_Gozon') 1.0""]"
1054,"['Toys_for_Bob', 'Jeff_Noddle']","[""keyPerson('Toys_for_Bob', 'Jeff_Noddle') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Jeff_Noddle') 1.0""]"
1052,"['Toys_for_Bob', 'Natarajan_Chandrasekaran']","[""keyPerson('Toys_for_Bob', 'Natarajan_Chandrasekaran') 1.0""]","[""not_keyPerson('Toys_for_Bob', 'Natarajan_Chandrasekaran') 1.0""]"
1028,"['Tracinda', 'David_M._Cote']","[""keyPerson('Tracinda', 'David_M._Cote') 1.0""]","[""not_keyPerson('Tracinda', 'David_M._Cote') 1.0""]"
1029,"['Tracinda', 'Gunupati_Venkata_Krishna_Reddy']","[""keyPerson('Tracinda', 'Gunupati_Venkata_Krishna_Reddy') 1.0""]","[""not_keyPerson('Tracinda', 'Gunupati_Venkata_Krishna_Reddy') 1.0""]"
1027,"['Tracinda', 'Jeff_Clarke_(businessman)']","[""keyPerson('Tracinda', 'Jeff_Clarke_(businessman)') 1.0""]","[""not_keyPerson('Tracinda', 'Jeff_Clarke_(businessman)') 1.0""]"
1031,"['Tracinda', 'John_P._Surma']","[""keyPerson('Tracinda', 'John_P._Surma') 1.0""]","[""not_keyPerson('Tracinda', 'John_P._Surma') 1.0""]"
1030,"['Tracinda', 'Klaus_Kleinfeld']","[""keyPerson('Tracinda', 'Klaus_Kleinfeld') 1.0""]","[""not_keyPerson('Tracinda', 'Klaus_Kleinfeld') 1.0""]"
1057,"['TradeKing', 'Fred_Carl,_Jr.']","[""keyPerson('TradeKing', 'Fred_Carl,_Jr.') 1.0""]","[""not_keyPerson('TradeKing', 'Fred_Carl,_Jr.') 1.0""]"
1059,"['TradeKing', 'Philip_Clarke_(businessman)']","[""keyPerson('TradeKing', 'Philip_Clarke_(businessman)') 1.0""]","[""not_keyPerson('TradeKing', 'Philip_Clarke_(businessman)') 1.0""]"
1058,"['TradeKing', 'Rex_Tillerson']","[""keyPerson('TradeKing', 'Rex_Tillerson') 1.0""]","[""not_keyPerson('TradeKing', 'Rex_Tillerson') 1.0""]"
1055,"['TradeKing', 'Andrew_Witty']","[""keyPerson('TradeKing', 'Sir_Andrew_Witty') 1.0"", ""keyPerson('TradeKing', 'Andrew_Witty') 1.0""]","[""not_keyPerson('TradeKing', 'Sir_Andrew_Witty') 1.0"", ""not_keyPerson('TradeKing', 'Andrew_Witty') 1.0""]"
1068,"['Twitter', 'Daniel_Vasella']","[""keyPerson('Twitter', 'Daniel_Vasella') 1.0""]","[""not_keyPerson('Twitter', 'Daniel_Vasella') 1.0""]"
1069,"['Twitter', 'Donald_Trump']","[""keyPerson('Twitter', 'Donald_Trump') 1.0"", ""keyPerson('Twitter', 'Donald_Trump_Jr.') 1.0""]","[""not_keyPerson('Twitter', 'Donald_Trump') 1.0"", ""not_keyPerson('Twitter', 'Donald_Trump_Jr.') 1.0""]"
1065,"['Twitter', 'Leslie_Moonves']","[""keyPerson('Twitter', 'Leslie_Moonves') 1.0""]","[""not_keyPerson('Twitter', 'Leslie_Moonves') 1.0""]"
1080,"['U.S._Century_Bank', 'Alan_Joyce_(executive)']","[""keyPerson('U.S._Century_Bank', 'Alan_Joyce_(executive)') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Alan_Joyce_(executive)') 1.0""]"
1083,"['U.S._Century_Bank', 'Andrew_Mackenzie_(businessman)']","[""keyPerson('U.S._Century_Bank', 'Andrew_Mackenzie_(businessman)') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Andrew_Mackenzie_(businessman)') 1.0""]"
1079,"['U.S._Century_Bank', 'Frederick_W._Smith']","[""keyPerson('U.S._Century_Bank', 'Frederick_W._Smith') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Frederick_W._Smith') 1.0""]"
1082,"['U.S._Century_Bank', 'James_J._Greco']","[""keyPerson('U.S._Century_Bank', 'James_J._Greco') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'James_J._Greco') 1.0""]"
1081,"['U.S._Century_Bank', 'Larry_Page']","[""keyPerson('U.S._Century_Bank', 'Larry_Page') 1.0""]","[""not_keyPerson('U.S._Century_Bank', 'Larry_Page') 1.0""]"
1097,"['U.S._Steel', 'Abigail_Johnson']","[""keyPerson('U.S._Steel_Tower', 'Abigail_Johnson') 1.0"", ""keyPerson('U.S._Steel', 'Abigail_Johnson') 1.0""]","[""not_keyPerson('U.S._Steel_Tower', 'Abigail_Johnson') 1.0"", ""not_keyPerson('U.S._Steel', 'Abigail_Johnson') 1.0""]"
1096,"['U.S._Steel', 'Krishnakumar_Natarajan']","[""keyPerson('U.S._Steel_Tower', 'Krishnakumar_Natarajan') 1.0"", ""keyPerson('U.S._Steel', 'Krishnakumar_Natarajan') 1.0""]","[""not_keyPerson('U.S._Steel', 'Krishnakumar_Natarajan') 1.0"", ""not_keyPerson('U.S._Steel_Tower', 'Krishnakumar_Natarajan') 1.0""]"
1098,"['U.S._Steel', 'Muhtar_Kent']","[""keyPerson('U.S._Steel_Tower', 'Muhtar_Kent') 1.0"", ""keyPerson('U.S._Steel', 'Muhtar_Kent') 1.0""]","[""not_keyPerson('U.S._Steel_Tower', 'Muhtar_Kent') 1.0"", ""not_keyPerson('U.S._Steel', 'Muhtar_Kent') 1.0""]"
1094,"['U.S._Steel', 'Jay_Z']","[""keyPerson('U.S._Steel', 'Jay_Z') 1.0"", ""keyPerson('U.S._Steel_Tower', 'Jay_Z') 1.0""]","[""not_keyPerson('U.S._Steel_Tower', 'Jay_Z') 1.0"", ""not_keyPerson('U.S._Steel', 'Jay_Z') 1.0""]"
1095,"['U.S._Steel', 'Marillyn_Hewson']","[""keyPerson('U.S._Steel', 'Marillyn_Hewson') 1.0"", ""keyPerson('U.S._Steel_Tower', 'Marillyn_Hewson') 1.0""]","[""not_keyPerson('U.S._Steel', 'Marillyn_Hewson') 1.0"", ""not_keyPerson('U.S._Steel_Tower', 'Marillyn_Hewson') 1.0""]"
1071,"['UAL_Corporation', 'Rex_Tillerson']","[""keyPerson('UAL_Corporation', 'Rex_Tillerson') 1.0"", ""keyPerson('Rex_Tillerson__1', 'UAL_Corporation') 1.0"", ""keyPerson('Rex_Tillerson', 'UAL_Corporation') 1.0""]","[""not_keyPerson('UAL_Corporation', 'Rex_Tillerson') 1.0"", ""not_keyPerson('Rex_Tillerson__1', 'UAL_Corporation') 1.0"", ""not_keyPerson('Rex_Tillerson', 'UAL_Corporation') 1.0""]"
1072,"['UAL_Corporation', 'Vittorio_Colao']","[""keyPerson('UAL_Corporation', 'Vittorio_Colao') 1.0""]","[""not_keyPerson('UAL_Corporation', 'Vittorio_Colao') 1.0"", ""not_keyPerson('Vittorio_Colao', 'UAL_Corporation') 1.0""]"
1075,"['UBS', 'James_M._Wells,_III']","[""keyPerson('UBS', 'James_M._Wells,_III') 1.0"", ""keyPerson('James_M._Wells,_III__1', 'UBS') 1.0""]","[""not_keyPerson('UBS', 'James_M._Wells,_III') 1.0"", ""not_keyPerson('James_M._Wells,_III__1', 'UBS') 1.0"", ""not_keyPerson('James_M._Wells,_III', 'UBS') 1.0""]"
1074,"['UBS', 'Phebe_Novakovic']","[""keyPerson('UBS', 'Phebe_Novakovic') 1.0"", ""keyPerson('Phebe_Novakovic__1', 'UBS') 1.0""]","[""not_keyPerson('UBS', 'Phebe_Novakovic') 1.0"", ""not_keyPerson('Phebe_Novakovic', 'UBS') 1.0"", ""not_keyPerson('Phebe_Novakovic__1', 'UBS') 1.0""]"
1089,"['UGI_Corporation', 'Ben_van_Beurden']","[""keyPerson('UGI_Corporation', 'Ben_van_Beurden') 1.0""]","[""not_keyPerson('UGI_Corporation', 'Ben_van_Beurden') 1.0""]"
1090,"['UGI_Corporation', 'C._Robert_Henrikson']","[""keyPerson('UGI_Corporation', 'C._Robert_Henrikson') 1.0""]","[""not_keyPerson('UGI_Corporation', 'C._Robert_Henrikson') 1.0""]"
1091,"['UGI_Corporation', 'James_Goodnight']","[""keyPerson('UGI_Corporation', 'James_Goodnight') 1.0""]","[""not_keyPerson('UGI_Corporation', 'James_Goodnight') 1.0""]"
1093,"['UGI_Corporation', 'Rich_Lesser']","[""keyPerson('UGI_Corporation', 'Rich_Lesser') 1.0""]","[""not_keyPerson('UGI_Corporation', 'Rich_Lesser') 1.0""]"
1088,"['United_Parcel_Service', 'Abigail_Johnson']","[""keyPerson('United_Parcel_Service', 'Abigail_Johnson') 1.0""]","[""not_keyPerson('United_Parcel_Service', 'Abigail_Johnson') 1.0""]"
1086,"['United_Parcel_Service', 'Jane_Silber']","[""keyPerson('United_Parcel_Service', 'Jane_Silber') 1.0""]","[""not_keyPerson('United_Parcel_Service', 'Jane_Silber') 1.0""]"
1085,"['United_Parcel_Service', 'Stephen_J._Luczo']","[""keyPerson('United_Parcel_Service', 'Stephen_J._Luczo') 1.0""]","[""not_keyPerson('United_Parcel_Service', 'Stephen_J._Luczo') 1.0""]"
1099,"['Valero_Energy', 'Bob_Dudley']","[""keyPerson('Valero_Energy', 'Bob_Dudley') 1.0""]","[""not_keyPerson('Valero_Energy', 'Bob_Dudley') 1.0""]"
1101,"['Valero_Energy', 'Daymond_John']","[""keyPerson('Valero_Energy', 'Daymond_John') 1.0""]","[""not_keyPerson('Valero_Energy', 'Daymond_John') 1.0""]"
1103,"['Valero_Energy', 'Ho_Ching']","[""keyPerson('Valero_Energy', 'Ho_Ching') 1.0""]","[""not_keyPerson('Valero_Energy', 'Ho_Ching') 1.0""]"
1100,"['Valero_Energy', 'Jonathan_I._Schwartz']","[""keyPerson('Valero_Energy', 'Jonathan_I._Schwartz') 1.0""]","[""not_keyPerson('Valero_Energy', 'Jonathan_I._Schwartz') 1.0""]"
1105,"['Verizon_Communications', 'Anant_Gupta']","[""keyPerson('Verizon_Communications', 'Anant_Gupta') 1.0"", ""keyPerson('Anant_Gupta__1', 'Verizon_Communications') 1.0""]","[""not_keyPerson('Verizon_Communications', 'Anant_Gupta') 1.0"", ""not_keyPerson('Anant_Gupta__1', 'Verizon_Communications') 1.0"", ""not_keyPerson('Anant_Gupta', 'Verizon_Communications') 1.0""]"
1106,"['Verizon_Communications', 'Gordon_Nixon']","[""keyPerson('Verizon_Communications', 'Gordon_Nixon') 1.0"", ""keyPerson('Gordon_Nixon__1', 'Verizon_Communications') 1.0""]","[""not_keyPerson('Verizon_Communications', 'Gordon_Nixon') 1.0"", ""not_keyPerson('Gordon_Nixon__1', 'Verizon_Communications') 1.0"", ""not_keyPerson('Gordon_Nixon', 'Verizon_Communications') 1.0""]"
1109,"['Viacom', 'Mike_Duke']","[""keyPerson('Viacom_International_Media_Networks', 'Mike_Duke') 1.0"", ""keyPerson('Viacom_18', 'Mike_Duke') 1.0"", ""keyPerson('Viacom', 'Mike_Duke') 1.0"", ""keyPerson('Viacom_(original)', 'Mike_Duke') 1.0"", ""keyPerson('Mike_Duke', 'Viacom_(original)') 1.0"", ""keyPerson('Viacom_International', 'Mike_Duke') 1.0"", ""keyPerson('Viacom_Media_Networks', 'Mike_Duke') 1.0"", ""keyPerson('Mike_Duke', 'Viacom') 1.0""]","[""not_keyPerson('Viacom_International_Media_Networks', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_18', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom', 'Mike_Duke') 1.0"", ""not_keyPerson('Mike_Duke', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom_International', 'Mike_Duke') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'Mike_Duke') 1.0"", ""not_keyPerson('Mike_Duke', 'Viacom') 1.0"", ""not_keyPerson('Viacom_(original)', 'Mike_Duke') 1.0""]"
1111,"['Viacom', 'James_E._Thompson']","[""keyPerson('Viacom_International', 'James_E._Thompson') 1.0"", ""keyPerson('James_E._Thompson__1', 'Viacom') 1.0"", ""keyPerson('James_E._Thompson__1', 'Viacom_(original)') 1.0"", ""keyPerson('Viacom_Media_Networks', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_(original)', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom_18', 'James_E._Thompson') 1.0"", ""keyPerson('Viacom', 'James_E._Thompson') 1.0""]","[""not_keyPerson('Viacom_International', 'James_E._Thompson') 1.0"", ""not_keyPerson('James_E._Thompson__1', 'Viacom') 1.0"", ""not_keyPerson('James_E._Thompson__1', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'James_E._Thompson') 1.0"", ""not_keyPerson('James_E._Thompson', 'Viacom_(original)') 1.0"", ""not_keyPerson('James_E._Thompson', 'Viacom') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom_(original)', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom', 'James_E._Thompson') 1.0"", ""not_keyPerson('Viacom_18', 'James_E._Thompson') 1.0""]"
1113,"['Viacom', 'James_Goodnight']","[""keyPerson('Viacom_Media_Networks', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_(original)', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_International', 'James_Goodnight') 1.0"", ""keyPerson('Viacom_International_Media_Networks', 'James_Goodnight') 1.0"", ""keyPerson('Viacom', 'James_Goodnight') 1.0"", ""keyPerson('James_Goodnight__1', 'Viacom') 1.0"", ""keyPerson('James_Goodnight__1', 'Viacom_(original)') 1.0"", ""keyPerson('Viacom_18', 'James_Goodnight') 1.0""]","[""not_keyPerson('Viacom_(original)', 'James_Goodnight') 1.0"", ""not_keyPerson('James_Goodnight', 'Viacom') 1.0"", ""not_keyPerson('Viacom', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom_International', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom_Media_Networks', 'James_Goodnight') 1.0"", ""not_keyPerson('Viacom_International_Media_Networks', 'James_Goodnight') 1.0"", ""not_keyPerson('James_Goodnight__1', 'Viacom') 1.0"", ""not_keyPerson('James_Goodnight__1', 'Viacom_(original)') 1.0"", ""not_keyPerson('James_Goodnight', 'Viacom_(original)') 1.0"", ""not_keyPerson('Viacom_18', 'James_Goodnight') 1.0""]"
1115,"['Viking_Range', 'Brian_Moynihan']","[""keyPerson('Viking_Range', 'Brian_Moynihan') 1.0""]","[""not_keyPerson('Viking_Range', 'Brian_Moynihan') 1.0""]"
1114,"['Viking_Range', 'Donald_E._Graham']","[""keyPerson('Viking_Range', 'Donald_E._Graham') 1.0""]","[""not_keyPerson('Viking_Range', 'Donald_E._Graham') 1.0""]"
1116,"['Viking_Range', 'James_J._Greco']","[""keyPerson('Viking_Range', 'James_J._Greco') 1.0""]","[""not_keyPerson('Viking_Range', 'James_J._Greco') 1.0""]"
1118,"['Viking_Range', 'Lloyd_Blankfein']","[""keyPerson('Viking_Range', 'Lloyd_Blankfein') 1.0""]","[""not_keyPerson('Viking_Range', 'Lloyd_Blankfein') 1.0""]"
